State,County Code,Year,deaths
PA,42007.0,2013,41
PA,42007.0,2014,34
PA,42007.0,2015,34
PA,42009.0,2003,11
PA,42009.0,2009,11
PA,42011.0,2003,27
PA,42011.0,2004,22
PA,42011.0,2005,27
PA,42011.0,2006,29
PA,42011.0,2007,30
PA,42011.0,2008,38
PA,42011.0,2009,52
PA,42011.0,2010,49
PA,42011.0,2011,65
PA,42011.0,2012,40
PA,42011.0,2013,43
PA,42011.0,2014,58
PA,42011.0,2015,42
PA,42013.0,2003,21
PA,42013.0,2004,12
PA,42013.0,2005,21
PA,42013.0,2006,18
PA,42013.0,2007,13
PA,42013.0,2008,19
PA,42013.0,2009,17
PA,42013.0,2011,22
PA,42013.0,2012,18
PA,42013.0,2013,16
PA,42013.0,2014,19
PA,42013.0,2015,35
PA,42017.0,2003,69
PA,42017.0,2004,65
PA,42017.0,2005,70
PA,42017.0,2006,90
PA,42017.0,2007,67
PA,42017.0,2008,85
PA,42017.0,2009,91
PA,42017.0,2010,93
PA,42017.0,2011,135
PA,42017.0,2012,105
PA,42017.0,2013,141
PA,42017.0,2014,137
PA,42017.0,2015,136
PA,42019.0,2003,13
PA,42019.0,2004,12
PA,42019.0,2005,10
PA,42019.0,2006,13
PA,42019.0,2007,17
PA,42019.0,2008,14
PA,42019.0,2009,17
PA,42019.0,2010,19
PA,42019.0,2011,27
PA,42019.0,2012,22
PA,42019.0,2013,37
PA,42019.0,2014,34
PA,42019.0,2015,52
PA,42021.0,2003,20
PA,42021.0,2004,29
PA,42021.0,2005,25
PA,42021.0,2006,29
PA,42021.0,2007,38
PA,42021.0,2008,30
PA,42021.0,2009,33
PA,42021.0,2010,37
PA,42021.0,2011,25
PA,42021.0,2012,30
PA,42021.0,2013,46
PA,42021.0,2014,35
PA,42021.0,2015,53
PA,42025.0,2005,10
PA,42025.0,2008,12
PA,42025.0,2011,12
PA,42025.0,2013,17
PA,42025.0,2014,17
PA,42025.0,2015,14
PA,42027.0,2004,10
PA,42027.0,2009,13
PA,42027.0,2012,11
PA,42027.0,2014,12
PA,42027.0,2015,13
PA,42029.0,2003,16
PA,42029.0,2004,29
PA,42029.0,2005,28
PA,42029.0,2006,30
PA,42029.0,2007,40
PA,42029.0,2008,49
PA,42029.0,2009,49
PA,42029.0,2010,55
PA,42029.0,2011,64
PA,42029.0,2012,55
PA,42029.0,2013,43
PA,42029.0,2014,68
PA,42029.0,2015,92
PA,42033.0,2004,14
PA,42033.0,2005,11
PA,42033.0,2007,10
PA,42033.0,2013,16
PA,42033.0,2015,12
PA,42037.0,2015,11
PA,42039.0,2012,14
PA,42039.0,2013,16
PA,42039.0,2014,17
PA,42039.0,2015,27
PA,42041.0,2004,10
PA,42041.0,2007,19
PA,42041.0,2008,19
PA,42041.0,2009,12
PA,42041.0,2010,17
PA,42041.0,2011,23
PA,42041.0,2012,20
PA,42041.0,2013,21
PA,42041.0,2014,25
PA,42041.0,2015,34
PA,42043.0,2003,10
PA,42043.0,2004,18
PA,42043.0,2005,16
PA,42043.0,2006,15
PA,42043.0,2007,21
PA,42043.0,2008,22
PA,42043.0,2009,21
PA,42043.0,2010,18
PA,42043.0,2011,30
PA,42043.0,2012,29
PA,42043.0,2013,34
PA,42043.0,2014,50
PA,42043.0,2015,51
PA,42045.0,2003,75
PA,42045.0,2004,75
PA,42045.0,2005,81
PA,42045.0,2006,101
PA,42045.0,2007,102
PA,42045.0,2008,108
PA,42045.0,2009,127
PA,42045.0,2010,122
PA,42045.0,2011,148
PA,42045.0,2012,149
PA,42045.0,2013,138
PA,42045.0,2014,158
PA,42045.0,2015,195
PA,42049.0,2003,16
PA,42049.0,2004,36
PA,42049.0,2005,31
PA,42049.0,2006,19
PA,42049.0,2007,26
PA,42049.0,2008,20
PA,42049.0,2009,25
PA,42049.0,2010,19
PA,42049.0,2011,47
PA,42049.0,2012,43
PA,42049.0,2013,50
PA,42049.0,2014,49
PA,42049.0,2015,51
PA,42051.0,2003,19
PA,42051.0,2004,21
PA,42051.0,2005,16
PA,42051.0,2006,15
PA,42051.0,2007,19
PA,42051.0,2008,20
PA,42051.0,2009,21
PA,42051.0,2010,24
PA,42051.0,2011,40
PA,42051.0,2012,14
PA,42051.0,2013,34
PA,42051.0,2014,37
PA,42051.0,2015,46
PA,42055.0,2007,11
PA,42055.0,2010,10
PA,42055.0,2012,13
PA,42055.0,2013,10
PA,42055.0,2014,20
PA,42055.0,2015,19
PA,42059.0,2010,13
PA,42059.0,2011,10
PA,42059.0,2014,11
PA,42059.0,2015,13
PA,42063.0,2011,19
PA,42063.0,2012,16
PA,42063.0,2013,10
PA,42063.0,2014,11
PA,42063.0,2015,32
PA,42065.0,2012,10
PA,42065.0,2015,11
PA,42069.0,2003,28
PA,42069.0,2004,27
PA,42069.0,2005,21
PA,42069.0,2006,26
PA,42069.0,2007,36
PA,42069.0,2008,37
PA,42069.0,2009,38
PA,42069.0,2010,29
PA,42069.0,2011,41
PA,42069.0,2012,49
PA,42069.0,2013,41
PA,42069.0,2014,36
PA,42069.0,2015,58
PA,42071.0,2003,25
PA,42071.0,2004,34
PA,42071.0,2005,38
PA,42071.0,2006,21
PA,42071.0,2007,38
PA,42071.0,2008,40
PA,42071.0,2009,42
PA,42071.0,2010,51
PA,42071.0,2011,50
PA,42071.0,2012,50
PA,42071.0,2013,49
PA,42071.0,2014,63
PA,42071.0,2015,70
PA,42073.0,2003,10
PA,42073.0,2004,16
PA,42073.0,2006,12
PA,42073.0,2007,13
PA,42073.0,2008,19
PA,42073.0,2010,12
PA,42073.0,2011,21
PA,42073.0,2012,14
PA,42073.0,2013,24
PA,42073.0,2014,20
PA,42073.0,2015,34
PA,42075.0,2014,17
PA,42075.0,2015,25
PA,42077.0,2003,33
PA,42077.0,2004,37
PA,42077.0,2005,33
PA,42077.0,2006,25
PA,42077.0,2007,28
PA,42077.0,2008,39
PA,42077.0,2009,47
PA,42077.0,2010,36
PA,42077.0,2011,60
PA,42077.0,2012,44
PA,42077.0,2013,49
PA,42077.0,2014,55
PA,42077.0,2015,69
PA,42079.0,2003,46
PA,42079.0,2004,49
PA,42079.0,2005,46
PA,42079.0,2006,33
PA,42079.0,2007,51
PA,42079.0,2008,57
PA,42079.0,2009,48
PA,42079.0,2010,45
PA,42079.0,2011,52
PA,42079.0,2012,58
PA,42079.0,2013,59
PA,42079.0,2014,57
PA,42079.0,2015,87
PA,42081.0,2010,12
PA,42081.0,2012,11
PA,42081.0,2013,14
PA,42081.0,2014,12
PA,42081.0,2015,15
PA,42083.0,2015,11
PA,42085.0,2003,13
PA,42085.0,2004,13
PA,42085.0,2005,20
PA,42085.0,2006,11
PA,42085.0,2007,23
PA,42085.0,2008,18
PA,42085.0,2009,23
PA,42085.0,2010,17
PA,42085.0,2011,14
PA,42085.0,2012,19
PA,42085.0,2013,24
PA,42085.0,2014,26
PA,42085.0,2015,11
PA,42087.0,2004,10
PA,42089.0,2003,17
PA,42089.0,2004,10
PA,42089.0,2005,18
PA,42089.0,2006,19
PA,42089.0,2007,23
PA,42089.0,2008,22
PA,42089.0,2009,27
PA,42089.0,2010,15
PA,42089.0,2011,18
PA,42089.0,2012,23
PA,42089.0,2013,22
PA,42089.0,2014,20
PA,42089.0,2015,36
PA,42091.0,2003,67
PA,42091.0,2004,77
PA,42091.0,2005,63
PA,42091.0,2006,108
PA,42091.0,2007,78
PA,42091.0,2008,102
PA,42091.0,2009,107
PA,42091.0,2010,109
PA,42091.0,2011,111
PA,42091.0,2012,134
PA,42091.0,2013,136
PA,42091.0,2014,147
PA,42091.0,2015,147
PA,42095.0,2003,13
PA,42095.0,2004,16
PA,42095.0,2005,17
PA,42095.0,2006,15
PA,42095.0,2007,22
PA,42095.0,2008,21
PA,42095.0,2009,30
PA,42095.0,2010,25
PA,42095.0,2011,37
PA,42095.0,2012,35
PA,42095.0,2013,39
PA,42095.0,2014,26
PA,42095.0,2015,80
PA,42097.0,2010,10
PA,42097.0,2011,10
PA,42097.0,2013,14
PA,42097.0,2014,13
PA,42097.0,2015,15
PA,42101.0,2003,278
PA,42101.0,2004,322
PA,42101.0,2005,391
PA,42101.0,2006,433
PA,42101.0,2007,356
PA,42101.0,2008,375
PA,42101.0,2009,346
PA,42101.0,2010,340
PA,42101.0,2011,430
PA,42101.0,2012,457
PA,42101.0,2013,401
PA,42101.0,2014,512
PA,42101.0,2015,567
PA,42103.0,2010,12
PA,42103.0,2011,12
PA,42103.0,2015,12
PA,42107.0,2003,10
PA,42107.0,2004,22
PA,42107.0,2005,16
PA,42107.0,2006,21
PA,42107.0,2007,21
PA,42107.0,2008,12
PA,42107.0,2009,24
PA,42107.0,2010,23
PA,42107.0,2011,23
PA,42107.0,2012,31
PA,42107.0,2013,18
PA,42107.0,2014,26
PA,42107.0,2015,25
PA,42111.0,2003,10
PA,42111.0,2009,10
PA,42111.0,2010,12
PA,42111.0,2012,13
PA,42111.0,2013,10
PA,42111.0,2014,17
PA,42111.0,2015,19
PA,42115.0,2013,10
PA,42115.0,2014,16
PA,42115.0,2015,10
PA,42121.0,2004,13
PA,42121.0,2006,12
PA,42121.0,2011,13
PA,42121.0,2012,10
PA,42121.0,2013,10
PA,42121.0,2014,10
PA,42121.0,2015,12
PA,42125.0,2003,22
PA,42125.0,2004,28
PA,42125.0,2005,17
PA,42125.0,2006,18
PA,42125.0,2007,17
PA,42125.0,2008,19
PA,42125.0,2009,15
PA,42125.0,2010,34
PA,42125.0,2011,38
PA,42125.0,2012,29
PA,42125.0,2013,43
PA,42125.0,2014,36
PA,42125.0,2015,66
PA,42127.0,2004,11
PA,42127.0,2014,12
PA,42127.0,2015,14
PA,42129.0,2003,32
PA,42129.0,2004,30
PA,42129.0,2005,38
PA,42129.0,2006,45
PA,42129.0,2007,52
PA,42129.0,2008,50
PA,42129.0,2009,62
PA,42129.0,2010,56
PA,42129.0,2011,72
PA,42129.0,2012,95
PA,42129.0,2013,94
PA,42129.0,2014,96
PA,42129.0,2015,130
PA,42131.0,2012,10
PA,42131.0,2015,10
PA,42133.0,2003,25
PA,42133.0,2004,31
PA,42133.0,2005,33
PA,42133.0,2006,28
PA,42133.0,2007,36
PA,42133.0,2008,47
PA,42133.0,2009,30
PA,42133.0,2010,45
PA,42133.0,2011,47
PA,42133.0,2012,63
PA,42133.0,2013,56
PA,42133.0,2014,107
PA,42133.0,2015,84
RI,44001.0,2014,11
RI,44003.0,2003,22
RI,44003.0,2004,19
RI,44003.0,2005,21
RI,44003.0,2006,17
RI,44003.0,2007,14
RI,44003.0,2008,26
RI,44003.0,2009,28
RI,44003.0,2010,22
RI,44003.0,2011,35
RI,44003.0,2012,41
RI,44003.0,2013,44
RI,44003.0,2014,34
RI,44003.0,2015,44
RI,44005.0,2004,10
RI,44005.0,2006,10
RI,44005.0,2013,15
RI,44007.0,2003,81
RI,44007.0,2004,62
RI,44007.0,2005,89
RI,44007.0,2006,110
RI,44007.0,2007,76
RI,44007.0,2008,111
RI,44007.0,2009,103
RI,44007.0,2010,108
RI,44007.0,2011,104
RI,44007.0,2012,112
RI,44007.0,2013,142
RI,44007.0,2014,151
RI,44007.0,2015,211
RI,44009.0,2007,17
RI,44009.0,2008,14
RI,44009.0,2009,12
RI,44009.0,2010,17
RI,44009.0,2011,16
RI,44009.0,2012,16
RI,44009.0,2013,19
RI,44009.0,2014,30
RI,44009.0,2015,26
SC,45003.0,2003,10
SC,45003.0,2004,16
SC,45003.0,2005,13
SC,45003.0,2006,25
SC,45003.0,2007,19
SC,45003.0,2008,18
SC,45003.0,2009,21
SC,45003.0,2010,25
SC,45003.0,2011,22
SC,45003.0,2012,26
SC,45003.0,2013,27
SC,45003.0,2014,26
SC,45003.0,2015,30
SC,45007.0,2003,12
SC,45007.0,2004,18
SC,45007.0,2005,19
SC,45007.0,2006,18
SC,45007.0,2007,25
SC,45007.0,2008,29
SC,45007.0,2009,41
SC,45007.0,2010,33
SC,45007.0,2011,32
SC,45007.0,2012,28
SC,45007.0,2013,36
SC,45007.0,2014,35
SC,45007.0,2015,39
SC,45013.0,2010,11
SC,45013.0,2011,13
SC,45013.0,2013,11
SC,45013.0,2014,10
SC,45015.0,2004,10
SC,45015.0,2005,13
SC,45015.0,2006,12
SC,45015.0,2007,11
SC,45015.0,2008,15
SC,45015.0,2009,11
SC,45015.0,2010,22
SC,45015.0,2011,16
SC,45015.0,2012,19
SC,45015.0,2013,25
SC,45015.0,2014,23
SC,45015.0,2015,25
SC,45019.0,2003,16
SC,45019.0,2004,28
SC,45019.0,2005,24
SC,45019.0,2006,27
SC,45019.0,2007,44
SC,45019.0,2008,41
SC,45019.0,2009,39
SC,45019.0,2010,54
SC,45019.0,2011,42
SC,45019.0,2012,30
SC,45019.0,2013,37
SC,45019.0,2014,47
SC,45019.0,2015,59
SC,45021.0,2012,12
SC,45031.0,2013,12
SC,45035.0,2008,14
SC,45035.0,2012,15
SC,45035.0,2013,14
SC,45035.0,2014,10
SC,45035.0,2015,27
SC,45041.0,2006,16
SC,45041.0,2010,16
SC,45041.0,2011,10
SC,45041.0,2013,20
SC,45041.0,2014,20
SC,45041.0,2015,15
SC,45043.0,2007,14
SC,45043.0,2014,10
SC,45043.0,2015,10
SC,45045.0,2003,32
SC,45045.0,2004,28
SC,45045.0,2005,63
SC,45045.0,2006,75
SC,45045.0,2007,79
SC,45045.0,2008,79
SC,45045.0,2009,70
SC,45045.0,2010,77
SC,45045.0,2011,71
SC,45045.0,2012,73
SC,45045.0,2013,68
SC,45045.0,2014,81
SC,45045.0,2015,100
SC,45047.0,2008,10
SC,45047.0,2014,10
SC,45051.0,2003,36
SC,45051.0,2004,27
SC,45051.0,2005,28
SC,45051.0,2006,33
SC,45051.0,2007,29
SC,45051.0,2008,35
SC,45051.0,2009,37
SC,45051.0,2010,39
SC,45051.0,2011,25
SC,45051.0,2012,31
SC,45051.0,2013,33
SC,45051.0,2014,55
SC,45051.0,2015,46
SC,45057.0,2010,15
SC,45057.0,2011,11
SC,45057.0,2013,11
SC,45059.0,2005,13
SC,45059.0,2008,13
SC,45059.0,2010,12
SC,45059.0,2013,17
SC,45059.0,2015,10
SC,45063.0,2003,12
SC,45063.0,2004,10
SC,45063.0,2005,15
SC,45063.0,2006,29
SC,45063.0,2007,26
SC,45063.0,2008,15
SC,45063.0,2009,22
SC,45063.0,2010,36
SC,45063.0,2011,38
SC,45063.0,2012,31
SC,45063.0,2013,47
SC,45063.0,2014,47
SC,45063.0,2015,44
SC,45073.0,2004,10
SC,45073.0,2005,11
SC,45073.0,2006,14
SC,45073.0,2007,17
SC,45073.0,2008,20
SC,45073.0,2009,15
SC,45073.0,2010,16
SC,45073.0,2011,21
SC,45073.0,2012,20
SC,45073.0,2013,12
SC,45073.0,2014,20
SC,45073.0,2015,19
SC,45077.0,2004,15
SC,45077.0,2005,17
SC,45077.0,2006,25
SC,45077.0,2007,18
SC,45077.0,2008,16
SC,45077.0,2009,30
SC,45077.0,2010,28
SC,45077.0,2011,26
SC,45077.0,2012,32
SC,45077.0,2013,30
SC,45077.0,2014,33
SC,45077.0,2015,29
SC,45079.0,2003,26
SC,45079.0,2004,14
SC,45079.0,2005,24
SC,45079.0,2006,28
SC,45079.0,2007,20
SC,45079.0,2008,27
SC,45079.0,2009,30
SC,45079.0,2010,45
SC,45079.0,2011,36
SC,45079.0,2012,32
SC,45079.0,2013,26
SC,45079.0,2014,48
SC,45079.0,2015,35
SC,45083.0,2003,21
SC,45083.0,2004,38
SC,45083.0,2005,44
SC,45083.0,2006,55
SC,45083.0,2007,35
SC,45083.0,2008,61
SC,45083.0,2009,69
SC,45083.0,2010,46
SC,45083.0,2011,58
SC,45083.0,2012,29
SC,45083.0,2013,35
SC,45083.0,2014,42
SC,45083.0,2015,51
SC,45091.0,2003,10
SC,45091.0,2004,11
SC,45091.0,2005,23
SC,45091.0,2006,15
SC,45091.0,2007,16
SC,45091.0,2008,25
SC,45091.0,2009,26
SC,45091.0,2010,24
SC,45091.0,2011,22
SC,45091.0,2012,28
SC,45091.0,2013,31
SC,45091.0,2014,32
SC,45091.0,2015,38
SD,46099.0,2010,11
SD,46099.0,2013,13
SD,46099.0,2014,14
SD,46099.0,2015,18
SD,46103.0,2009,14
TN,47001.0,2003,10
TN,47001.0,2005,13
TN,47001.0,2006,13
TN,47001.0,2008,13
TN,47001.0,2010,16
TN,47001.0,2011,15
TN,47001.0,2012,16
TN,47001.0,2013,20
TN,47001.0,2014,18
TN,47001.0,2015,22
TN,47005.0,2013,10
TN,47009.0,2003,14
TN,47009.0,2004,12
TN,47009.0,2005,16
TN,47009.0,2006,16
TN,47009.0,2007,24
TN,47009.0,2008,14
TN,47009.0,2009,17
TN,47009.0,2010,29
TN,47009.0,2011,22
TN,47009.0,2012,26
TN,47009.0,2013,22
TN,47009.0,2014,19
TN,47009.0,2015,31
TN,47011.0,2007,23
TN,47011.0,2008,13
TN,47011.0,2009,15
TN,47011.0,2010,21
TN,47011.0,2011,16
TN,47011.0,2012,21
TN,47011.0,2013,17
TN,47011.0,2014,24
TN,47011.0,2015,19
TN,47013.0,2006,19
TN,47013.0,2007,12
TN,47013.0,2008,12
TN,47013.0,2010,11
TN,47013.0,2011,15
TN,47013.0,2013,14
TN,47013.0,2014,15
TN,47013.0,2015,21
TN,47019.0,2010,12
TN,47019.0,2011,12
TN,47019.0,2012,10
TN,47019.0,2015,12
TN,47021.0,2008,10
TN,47021.0,2010,10
TN,47021.0,2011,12
TN,47021.0,2013,12
TN,47021.0,2014,16
TN,47021.0,2015,15
TN,47025.0,2014,10
TN,47025.0,2015,11
TN,47029.0,2012,11
TN,47029.0,2014,12
TN,47031.0,2012,10
TN,47031.0,2015,12
TN,47035.0,2011,10
TN,47035.0,2012,13
TN,47035.0,2014,14
TN,47037.0,2003,72
TN,47037.0,2004,81
TN,47037.0,2005,88
TN,47037.0,2006,99
TN,47037.0,2007,86
TN,47037.0,2008,67
TN,47037.0,2009,101
TN,47037.0,2010,88
TN,47037.0,2011,101
TN,47037.0,2012,109
TN,47037.0,2013,113
TN,47037.0,2014,126
TN,47037.0,2015,148
TN,47041.0,2014,10
TN,47043.0,2008,12
TN,47043.0,2014,10
TN,47043.0,2015,17
TN,47051.0,2006,10
TN,47051.0,2014,11
TN,47051.0,2015,11
TN,47059.0,2004,11
TN,47059.0,2007,13
TN,47059.0,2008,10
TN,47059.0,2009,10
TN,47059.0,2011,12
TN,47059.0,2012,15
TN,47059.0,2013,10
TN,47059.0,2014,18
TN,47063.0,2007,20
TN,47063.0,2010,13
TN,47063.0,2011,24
TN,47063.0,2012,22
TN,47063.0,2014,21
TN,47063.0,2015,15
TN,47065.0,2003,28
TN,47065.0,2004,18
TN,47065.0,2005,27
TN,47065.0,2006,33
TN,47065.0,2007,30
TN,47065.0,2008,44
TN,47065.0,2009,37
TN,47065.0,2010,32
TN,47065.0,2011,40
TN,47065.0,2012,60
TN,47065.0,2013,49
TN,47065.0,2014,55
TN,47065.0,2015,55
TN,47071.0,2013,15
TN,47071.0,2014,10
TN,47071.0,2015,11
TN,47073.0,2006,10
TN,47073.0,2007,12
TN,47073.0,2009,12
TN,47073.0,2010,12
TN,47073.0,2011,21
TN,47073.0,2013,14
TN,47073.0,2015,14
TN,47079.0,2006,12
TN,47089.0,2005,13
TN,47089.0,2007,17
TN,47089.0,2008,10
TN,47089.0,2009,11
TN,47089.0,2011,10
TN,47093.0,2003,74
TN,47093.0,2004,85
TN,47093.0,2005,85
TN,47093.0,2006,98
TN,47093.0,2007,99
TN,47093.0,2008,90
TN,47093.0,2009,62
TN,47093.0,2010,87
TN,47093.0,2011,84
TN,47093.0,2012,93
TN,47093.0,2013,92
TN,47093.0,2014,119
TN,47093.0,2015,139
TN,47099.0,2007,13
TN,47099.0,2012,14
TN,47105.0,2012,10
TN,47105.0,2014,10
TN,47107.0,2007,10
TN,47107.0,2010,18
TN,47107.0,2011,12
TN,47107.0,2014,11
TN,47109.0,2015,10
TN,47119.0,2008,11
TN,47119.0,2010,13
TN,47119.0,2012,15
TN,47119.0,2014,18
TN,47119.0,2015,13
TN,47123.0,2015,11
TN,47125.0,2005,14
TN,47125.0,2007,15
TN,47125.0,2009,15
TN,47125.0,2010,17
TN,47125.0,2011,18
TN,47125.0,2012,23
TN,47125.0,2013,22
TN,47125.0,2014,22
TN,47125.0,2015,33
TN,47129.0,2015,10
TN,47133.0,2011,15
TN,47141.0,2004,11
TN,47141.0,2006,11
TN,47141.0,2007,10
TN,47141.0,2010,12
TN,47141.0,2011,13
TN,47141.0,2013,15
TN,47141.0,2014,20
TN,47141.0,2015,13
TN,47145.0,2004,10
TN,47145.0,2005,14
TN,47145.0,2006,15
TN,47145.0,2009,14
TN,47145.0,2010,19
TN,47145.0,2011,19
TN,47145.0,2012,17
TN,47145.0,2013,18
TN,47145.0,2014,19
TN,47145.0,2015,16
TN,47147.0,2011,12
TN,47147.0,2015,12
TN,47149.0,2003,14
TN,47149.0,2004,13
TN,47149.0,2005,14
TN,47149.0,2006,15
TN,47149.0,2007,24
TN,47149.0,2008,30
TN,47149.0,2009,14
TN,47149.0,2010,24
TN,47149.0,2011,17
TN,47149.0,2012,25
TN,47149.0,2013,35
TN,47149.0,2014,26
TN,47149.0,2015,48
TN,47151.0,2009,10
TN,47155.0,2004,10
TN,47155.0,2005,15
TN,47155.0,2007,13
TN,47155.0,2009,14
TN,47155.0,2010,23
TN,47155.0,2011,13
TN,47155.0,2012,13
TN,47155.0,2013,13
TN,47155.0,2014,14
TN,47155.0,2015,25
TN,47157.0,2003,37
TN,47157.0,2004,57
TN,47157.0,2005,93
TN,47157.0,2006,102
TN,47157.0,2007,102
TN,47157.0,2008,102
TN,47157.0,2009,122
TN,47157.0,2010,131
TN,47157.0,2011,93
TN,47157.0,2012,118
TN,47157.0,2013,132
TN,47157.0,2014,138
TN,47157.0,2015,194
TN,47163.0,2004,26
TN,47163.0,2005,14
TN,47163.0,2006,24
TN,47163.0,2007,27
TN,47163.0,2008,23
TN,47163.0,2009,19
TN,47163.0,2010,19
TN,47163.0,2011,19
TN,47163.0,2012,18
TN,47163.0,2013,23
TN,47163.0,2014,37
TN,47163.0,2015,29
TN,47165.0,2003,14
TN,47165.0,2005,14
TN,47165.0,2006,14
TN,47165.0,2008,12
TN,47165.0,2009,16
TN,47165.0,2010,17
TN,47165.0,2011,19
TN,47165.0,2012,14
TN,47165.0,2013,20
TN,47165.0,2014,27
TN,47165.0,2015,22
TN,47167.0,2015,13
TN,47177.0,2007,10
TN,47179.0,2005,10
TN,47179.0,2006,19
TN,47179.0,2007,20
TN,47179.0,2008,11
TN,47179.0,2010,18
TN,47179.0,2011,15
TN,47179.0,2012,11
TN,47179.0,2013,11
TN,47179.0,2014,20
TN,47179.0,2015,24
TN,47187.0,2004,10
TN,47187.0,2010,10
TN,47187.0,2011,16
TN,47187.0,2012,13
TN,47187.0,2013,13
TN,47187.0,2014,14
TN,47187.0,2015,23
TN,47189.0,2003,12
TN,47189.0,2004,12
TN,47189.0,2005,13
TN,47189.0,2007,10
TN,47189.0,2008,11
TN,47189.0,2009,15
TN,47189.0,2010,17
TN,47189.0,2011,16
TN,47189.0,2012,12
TN,47189.0,2013,19
TN,47189.0,2014,20
TN,47189.0,2015,30
TX,48001.0,2004,11
TX,48001.0,2006,10
TX,48001.0,2008,10
TX,48007.0,2006,10
TX,48021.0,2013,10
TX,48027.0,2005,10
TX,48027.0,2006,10
TX,48027.0,2007,10
TX,48027.0,2009,11
TX,48027.0,2010,22
TX,48027.0,2011,20
TX,48027.0,2012,26
TX,48027.0,2013,19
TX,48027.0,2014,17
TX,48027.0,2015,23
TX,48029.0,2003,109
TX,48029.0,2004,127
TX,48029.0,2005,166
TX,48029.0,2006,160
TX,48029.0,2007,104
TX,48029.0,2008,157
TX,48029.0,2009,197
TX,48029.0,2010,186
TX,48029.0,2011,263
TX,48029.0,2012,193
TX,48029.0,2013,175
TX,48029.0,2014,181
TX,48029.0,2015,190
TX,48039.0,2003,13
TX,48039.0,2004,19
TX,48039.0,2005,31
TX,48039.0,2006,27
TX,48039.0,2007,22
TX,48039.0,2008,24
TX,48039.0,2009,37
TX,48039.0,2010,24
TX,48039.0,2011,36
TX,48039.0,2012,36
TX,48039.0,2013,26
TX,48039.0,2014,20
TX,48039.0,2015,29
TX,48041.0,2008,10
TX,48041.0,2010,11
TX,48041.0,2011,19
TX,48041.0,2014,20
TX,48041.0,2015,17
TX,48061.0,2004,16
TX,48061.0,2005,19
TX,48061.0,2007,11
TX,48061.0,2008,15
TX,48061.0,2009,18
TX,48061.0,2010,13
TX,48061.0,2012,15
TX,48061.0,2015,17
TX,48085.0,2003,26
TX,48085.0,2004,40
TX,48085.0,2005,32
TX,48085.0,2006,24
TX,48085.0,2007,23
TX,48085.0,2008,34
TX,48085.0,2009,55
TX,48085.0,2010,53
TX,48085.0,2011,68
TX,48085.0,2012,66
TX,48085.0,2013,59
TX,48085.0,2014,70
TX,48085.0,2015,72
TX,48091.0,2003,10
TX,48091.0,2006,15
TX,48091.0,2010,18
TX,48091.0,2011,10
TX,48091.0,2012,12
TX,48091.0,2015,11
TX,48097.0,2008,10
TX,48113.0,2003,181
TX,48113.0,2004,186
TX,48113.0,2005,228
TX,48113.0,2006,222
TX,48113.0,2007,225
TX,48113.0,2008,184
TX,48113.0,2009,216
TX,48113.0,2010,213
TX,48113.0,2011,238
TX,48113.0,2012,265
TX,48113.0,2013,247
TX,48113.0,2014,337
TX,48113.0,2015,281
TX,48121.0,2003,18
TX,48121.0,2004,18
TX,48121.0,2005,32
TX,48121.0,2006,25
TX,48121.0,2007,32
TX,48121.0,2008,39
TX,48121.0,2009,37
TX,48121.0,2010,43
TX,48121.0,2011,70
TX,48121.0,2012,46
TX,48121.0,2013,43
TX,48121.0,2014,48
TX,48121.0,2015,57
TX,48135.0,2003,15
TX,48135.0,2004,11
TX,48135.0,2005,12
TX,48135.0,2006,22
TX,48135.0,2007,21
TX,48135.0,2008,13
TX,48135.0,2009,13
TX,48135.0,2010,15
TX,48135.0,2011,16
TX,48135.0,2012,13
TX,48135.0,2013,16
TX,48135.0,2014,29
TX,48135.0,2015,12
TX,48139.0,2010,10
TX,48141.0,2003,52
TX,48141.0,2004,26
TX,48141.0,2005,40
TX,48141.0,2006,70
TX,48141.0,2007,48
TX,48141.0,2008,60
TX,48141.0,2009,55
TX,48141.0,2010,46
TX,48141.0,2011,52
TX,48141.0,2012,47
TX,48141.0,2013,62
TX,48141.0,2014,74
TX,48141.0,2015,57
TX,48157.0,2003,11
TX,48157.0,2005,13
TX,48157.0,2006,18
TX,48157.0,2007,19
TX,48157.0,2008,13
TX,48157.0,2009,25
TX,48157.0,2010,32
TX,48157.0,2011,30
TX,48157.0,2012,16
TX,48157.0,2013,15
TX,48157.0,2014,31
TX,48157.0,2015,33
TX,48167.0,2003,27
TX,48167.0,2004,29
TX,48167.0,2005,44
TX,48167.0,2006,49
TX,48167.0,2007,49
TX,48167.0,2008,37
TX,48167.0,2009,34
TX,48167.0,2010,48
TX,48167.0,2011,42
TX,48167.0,2012,36
TX,48167.0,2013,37
TX,48167.0,2014,43
TX,48167.0,2015,49
TX,48181.0,2006,11
TX,48181.0,2009,17
TX,48181.0,2010,14
TX,48181.0,2011,17
TX,48181.0,2012,15
TX,48181.0,2013,18
TX,48181.0,2014,12
TX,48183.0,2005,13
TX,48183.0,2009,13
TX,48183.0,2011,13
TX,48187.0,2006,10
TX,48187.0,2009,11
TX,48187.0,2010,11
TX,48187.0,2011,11
TX,48187.0,2012,10
TX,48199.0,2005,10
TX,48199.0,2009,11
TX,48199.0,2010,11
TX,48199.0,2012,11
TX,48199.0,2014,10
TX,48201.0,2003,313
TX,48201.0,2004,355
